id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
2084,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),21:20,09h 10m,06:30,4.7,761,26 Seats available
2085,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:30,07h 30m,06:00,4.7,INR 619,27 Seats available
2086,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Mozo travels,A/C Sleeper (2+1),21:00,09h 35m,06:35,3.8,INR 1100,2 Seats available
2087,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),21:10,08h 20m,05:30,4.2,INR 610,26 Seats available
2088,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Srivastav Travels,Non A/C Seater / Sleeper (2+1),21:00,10h 15m,07:15,3.8,INR 449,22 Seats available
2089,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),21:00,10h 05m,07:05,3.8,INR 499,19 Seats available
2090,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:15,09h 45m,06:00,4.3,INR 555,19 Seats available
2091,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,07h 20m,05:35,4.3,INR 552,30 Seats available
2092,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:55,08h 20m,05:15,3.8,449,29 Seats available
2093,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),21:00,10h 30m,07:30,3.9,INR 450,31 Seats available
2094,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Sri Rama Travels,A/C Seater / Sleeper (2+1),20:45,10h 00m,06:45,3.9,INR 666,28 Seats available
2095,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),19:30,10h 00m,05:30,3.4,532,25 Seats available
2096,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,4.4,INR 600,31 Seats available
2097,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),20:50,08h 40m,05:30,3.6,INR 555,29 Seats available
2098,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:00,11h 30m,06:30,3.8,INR 560,26 Seats available
2099,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Navayuga Travels,NON AC Seater / Sleeper 2+1,21:00,08h 30m,05:30,3.7,INR 560,34 Seats available
2100,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),20:40,09h 05m,05:45,3.6,INR 560,24 Seats available
2101,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,GMC Travels,A/C Seater / Sleeper (2+1),21:50,07h 40m,05:30,4.3,INR 590,20 Seats available
2102,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Sitara Travels,NON A/C Push Back (2+2),19:20,08h 55m,04:15,3.4,INR 560,24 Seats available
2103,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),19:30,10h 00m,05:30,3.5,INR 572,28 Seats available
2104,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),20:00,09h 00m,05:00,3.5,INR 790,4 Seats available
2105,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Sree Durga Kaveri Travels,A/C Sleeper (2+1),20:00,09h 30m,05:30,3.4,INR 1460,28 Seats available
2106,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,08h 00m,07:30,4.8,INR 800,31 Seats available
2107,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,DMR Travels,A/C Sleeper (2+1),21:15,09h 15m,06:30,3.4,INR 749,27 Seats available
2108,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:01,09h 34m,06:35,3.2,INR 499,28 Seats available
2109,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 1009,Super Luxury (Non AC Seater 2+2 Push Back),09:30,06h 50m,16:20,3.9,INR 573,31 Seats available
2110,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 1297,LAHARI A/C SLEEPER CUM SEATER,10:05,06h 30m,16:35,3.6,INR 509,14 Seats available
2111,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 4493,Super Luxury (Non AC Seater 2+2 Push Back),12:30,07h 10m,19:40,2.2,INR 573,29 Seats available
2112,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 88588,Lahari Non A/C Sleeper Cum Seater,12:45,07h 20m,20:05,3.4,INR 599,41 Seats available
2113,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 1920,LAHARI A/C SLEEPER CUM SEATER,13:30,06h 50m,20:20,3.4,INR 727,35 Seats available
2114,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 1003,Super Luxury (Non AC Seater 2+2 Push Back),14:45,06h 50m,21:35,2.4,INR 573,31 Seats available
